,open,high,low,close,adj close,volume,prev_diff,close_50_sma,10_day_volatility,sm_open,sm_high,sm_low,sm_close,sm_adj_close,sm_volume,sm_prev_diff,sm_close_50_sma,sm_10_day_volatility
15,6.29424807125e-09,6.50150817343e-09,6.26131609933e-09,6.49697615174e-09,5.82410638937e-09,0.0385973479995,6.88097896683e-11,6.37179117343e-09,7.36523108156e-11,2.40259122602e-07,2.43308793578e-07,2.40204133268e-07,2.43262271886e-07,2.43262271886e-07,0.999254844735,7.50787373885e-10,2.41604588756e-07,1.00815463048e-09
16,6.37886334668e-09,6.39785921619e-09,6.21828615694e-09,6.28447593838e-09,5.63361532947e-09,0.0317968836115,-9.82457137958e-11,6.26119331534e-09,7.36500444801e-11,2.38510587447e-07,2.38510587447e-07,2.34625281912e-07,2.36451596172e-07,2.36451596172e-07,0.999494351256,-2.5327149379e-09,2.37302592394e-07,1.03762093086e-09
17,4.40623462552e-09,4.43178956127e-09,4.30505429934e-09,4.32292173915e-09,3.87521145217e-09,0.0221115821333,-7.60413316817e-11,4.37934674674e-09,5.32577191701e-11,1.65602797826e-07,1.66024542181e-07,1.62135638408e-07,1.62374152208e-07,1.62374152208e-07,0.99975550908,-3.13556567461e-09,1.65898101095e-07,1.34094254492e-09
18,4.75488210973e-09,4.77143824168e-09,4.53367112636e-09,4.54723815344e-09,4.07629623093e-09,0.0354832502052,-2.37307079683e-10,4.83121888188e-09,1.03011808951e-10,1.79553934241e-07,1.79553934241e-07,1.75479941086e-07,1.75734257411e-07,1.75734257411e-07,0.999370271198,-3.97902976056e-09,1.83198842036e-07,2.77400099831e-09
19,5.20354005682e-09,5.23420014661e-09,5.02143673426e-09,5.05572889611e-09,4.53212477393e-09,0.0418192145136,4.49344977817e-11,5.31032494125e-09,1.33002240931e-10,1.96492905145e-07,1.97117847099e-07,1.93500034726e-07,1.93945827922e-07,1.93945827922e-07,0.999125194006,2.96805755737e-10,2.01478127404e-07,3.70967471786e-09
20,5.7537401088e-09,5.8017035228e-09,5.61963036907e-09,5.67934958246e-09,5.09115974762e-09,0.0495908995232,5.00324562805e-11,5.90168123582e-09,1.57098493373e-10,2.17265571454e-07,2.18657258577e-07,2.15599361016e-07,2.16280064408e-07,2.16280064408e-07,0.998769614418,3.30479291653e-10,2.23952810173e-07,4.41928866471e-09
21,6.44420794437e-09,6.51389738664e-09,6.37038177947e-09,6.46202808386e-09,5.79277960283e-09,0.0593466110321,5.64303674791e-11,6.64752673479e-09,1.81126121941e-10,2.43334010131e-07,2.45688484256e-07,2.43334010131e-07,2.44309663882e-07,2.44309663882e-07,0.998237436564,3.72739402752e-10,2.52214407963e-07,5.23889193763e-09
22,6.18763222957e-09,6.42077644007e-09,6.08638291877e-09,6.18733169602e-09,5.54653107774e-09,0.0981681584207,8.62272602096e-11,6.27237674666e-09,1.70537911068e-10,2.30458136495e-07,2.32117462764e-07,2.29208879314e-07,2.29694708725e-07,2.29694708725e-07,0.995169841119,-9.69527746726e-10,2.37760834796e-07,5.06676445684e-09
23,5.53731194149e-09,5.63716307741e-09,5.34135798961e-09,5.56488513246e-09,4.98854988065e-09,0.0806971141637,5.19334291928e-11,5.58773395462e-09,1.48538466721e-10,2.04616320789e-07,2.06034860041e-07,2.02961693971e-07,2.05658208509e-07,2.05658208509e-07,0.996738669745,9.98769204914e-10,2.11588567013e-07,4.28825309659e-09
24,5.3615706588e-09,5.37648342781e-09,5.19857538275e-09,5.21401138433e-09,4.67401450203e-09,0.0537289698635,-2.24740014927e-10,5.451199492e-09,1.42649343424e-10,2.008923776e-07,2.01494894821e-07,1.97509754538e-07,1.98621430154e-07,1.98621430154e-07,0.998555555689,-2.37532767207e-09,2.06465848029e-07,3.83282888277e-09
25,5.2981827556e-09,5.32769322281e-09,5.01282723529e-09,5.06051817914e-09,4.53641781481e-09,0.057450995996,-1.90500394463e-10,5.47337585082e-09,1.4652073779e-10,2.00599242454e-07,2.02229689496e-07,1.97644503421e-07,1.98065032927e-07,1.98065032927e-07,0.998348327518,-1.96614114841e-09,2.07551798214e-07,3.09304467107e-09
26,5.69051786233e-09,5.74670234935e-09,5.47295878411e-09,5.54043749389e-09,4.96663342407e-09,0.0542999926447,2.5555817147e-11,5.94909080929e-09,1.53566371706e-10,2.17691000598e-07,2.1991339182e-07,2.15544311824e-07,2.16874934613e-07,2.16874934613e-07,0.998524667096,1.02643942709e-09,2.25842146265e-07,2.21851215608e-09
27,6.16017425887e-09,6.24829400632e-09,6.02378865882e-09,6.11495777776e-09,5.4816524832e-09,0.0505266803324,2.8076344325e-11,6.52080811624e-09,1.61125909378e-10,2.38151593316e-07,2.41082672271e-07,2.3697238678e-07,2.39392619275e-07,2.39392619275e-07,0.998722711554,1.127675418e-09,2.47805006654e-07,1.68263805891e-09
28,6.73248052238e-09,6.85952180602e-09,6.69503316792e-09,6.81507479953e-09,6.10926062856e-09,0.0459267278359,3.11478636065e-11,7.21972511227e-09,1.84794636694e-10,2.63084713399e-07,2.66879496405e-07,2.63084713399e-07,2.66832933971e-07,2.66832933971e-07,0.998944811123,1.25104179183e-09,2.74635907374e-07,1.85192956583e-09
29,5.88862379984e-09,5.90094719762e-09,5.81257726305e-09,5.88712087974e-09,5.27741272652e-09,0.0367336144054,3.39654051642e-11,6.19023874663e-09,1.61160093483e-10,2.29351551231e-07,2.32440276331e-07,2.28911787088e-07,2.32143598682e-07,2.32143598682e-07,0.999325093036,2.97301813675e-09,2.35747910258e-07,1.82907043232e-09
30,6.501880098e-09,6.66944931238e-09,6.47689484841e-09,6.63713466448e-09,5.94974927028e-09,0.0358732421896,1.12267819705e-10,6.85360547579e-09,1.76454442527e-10,2.5667353385e-07,2.5715157176e-07,2.55111093387e-07,2.55882990731e-07,2.55882990731e-07,0.999356348103,-1.40849371617e-09,2.61111948914e-07,2.0649431097e-09
31,4.79370317587e-09,4.83366496469e-09,4.66797004226e-09,4.67966608821e-09,4.19500944646e-09,0.0323078728864,-1.74954228178e-10,5.00253898899e-09,1.30946925163e-10,1.87156180012e-07,1.87156180012e-07,1.81276692113e-07,1.8133297218e-07,1.8133297218e-07,0.999477964414,-5.82832982992e-09,1.90684280268e-07,1.96882243704e-09
32,4.27147296382e-09,4.34620092158e-09,4.23200231927e-09,4.33422667238e-09,3.88534545323e-09,0.0329964660517,7.56148931908e-11,4.54582175117e-09,1.01201132919e-10,1.65174260819e-07,1.65641478971e-07,1.62128816521e-07,1.65495560863e-07,1.65495560863e-07,0.999455468357,4.7807527163e-10,1.73284017752e-07,1.98789826588e-09
33,4.88873066435e-09,4.96387709667e-09,4.84455146846e-09,4.92314811006e-09,4.41327448351e-09,0.032087034682,-1.12762678904e-11,5.16790394488e-09,6.19366864608e-11,1.88129240846e-07,1.88819021221e-07,1.85287643132e-07,1.8785650113e-07,1.8785650113e-07,0.99948507853,-5.56653556411e-10,1.97002980103e-07,2.34775964713e-09
34,5.70441376075e-09,5.78011310042e-09,5.65401239811e-09,5.70138556017e-09,5.11091276951e-09,0.0308852050506,-1.30887678298e-11,5.99008010336e-09,5.87532878694e-11,2.18463385259e-07,2.19447274699e-07,2.15891168886e-07,2.17405638466e-07,2.17405638466e-07,0.99952293826,-6.46127711075e-10,2.28346618174e-07,2.9766625074e-09
35,6.8325196763e-09,6.90898352666e-09,6.77351294994e-09,6.77770278678e-09,6.07575981595e-09,0.0292229571986,-1.55954902439e-11,7.12729434056e-09,6.40523194483e-11,2.6041609412e-07,2.61806744791e-07,2.58216448105e-07,2.58272656393e-07,2.58272656393e-07,0.999572918187,-7.69872194649e-10,2.71695385989e-07,3.8704818899e-09
36,5.48399577567e-09,5.51414915423e-09,5.43736988819e-09,5.47757445808e-09,4.91028165446e-09,0.030922564695,5.77940081467e-11,5.69333742583e-09,4.93407127089e-11,2.07176232811e-07,2.10932549207e-07,2.07176232811e-07,2.09220508791e-07,2.09220508791e-07,0.999521783151,2.693144298e-09,2.17043525223e-07,3.10555666246e-09
37,6.58073147178e-09,6.60458332337e-09,6.52597349574e-09,6.55486455039e-09,5.8760000168e-09,0.0217733831422,-3.5945327524e-11,6.84264558914e-09,5.76651305952e-11,2.51543936038e-07,2.52482214531e-07,2.49112380523e-07,2.5117942945e-07,2.5117942945e-07,0.999762931792,-5.62031401858e-10,2.60891889918e-07,3.69951032473e-09
38,6.32293262634e-09,6.4809412137e-09,6.29632747919e-09,6.44590003891e-09,5.77831986107e-09,0.0312481874102,1.15180257725e-10,6.6044867609e-09,6.4454650026e-11,2.42356366875e-07,2.45295273001e-07,2.40877834022e-07,2.44938684129e-07,2.44938684129e-07,0.999511656152,2.34838032962e-09,2.51790338252e-07,3.40460435298e-09
