,open,high,low,close,adj close,volume,prev_diff,close_50_sma,10_day_volatility,sm_open,sm_high,sm_low,sm_close,sm_adj_close,sm_volume,sm_prev_diff,sm_close_50_sma,sm_10_day_volatility
2010-09-09,37.862858,38.074287,37.560001,37.581429,33.689247,109643800.0,0.021428,36.29757172,0.829275018221,1101.150024,1110.27002,1101.150024,1104.180054,1104.180054,3387770000.0,5.310059,1092.49430058,15.6331745642
2010-09-10,37.598572,37.785713,37.342857,37.630001,33.732796,96885600.0,0.048572,36.3101146,0.592248743644,1104.569946,1110.880005,1103.920044,1109.550049,1109.550049,3061160000.0,5.369995,1092.81190068,8.03198166301
2010-09-11,37.7238096667,37.9657133333,37.550476,37.8028576667,33.887749,96988733.3333,0.172857,36.3234860533,0.508845037939,1107.50663233,1115.21000167,1107.07336433,1113.66670733,1113.66670733,3547790000.0,4.116658,1093.03203415,7.11676129813
2010-09-12,37.8490473333,38.1457136667,37.758095,37.9757143333,34.042702,97091866.6667,0.172857,36.3409432,0.422190540567,1110.44331867,1119.53999833,1110.22668467,1117.78336567,1117.78336567,4034420000.0,4.116658,1093.25216761,7.79736139941
2010-09-13,37.974285,38.325714,37.965714,38.148571,34.197655,97195000.0,0.172857,36.36248604,0.473499956979,1113.380005,1123.869995,1113.380005,1121.900024,1121.900024,4521050000.0,4.116658,1093.47230106,9.56842942384
2010-09-14,38.029999,38.452858,37.931427,38.294285,34.328278,102037600.0,0.145714,36.38757172,0.507654028837,1121.160034,1127.359985,1115.579956,1121.099976,1121.099976,4521050000.0,-0.800048,1093.59410038,10.5508119806
2010-09-15,38.310001,38.625713,38.262856,38.602856,34.604893,107342200.0,0.308571,36.40511452,0.542365002273,1119.430054,1126.459961,1114.630005,1125.069946,1125.069946,3369840000.0,3.96997,1093.81869998,11.3064409113
2010-09-16,38.605713,39.524284,38.5,39.509998,35.418083,163025800.0,0.907142,36.4497145,0.683069787001,1123.890015,1125.439941,1118.880005,1124.660034,1124.660034,3364080000.0,-0.409912,1094.18930056,10.8935411842
2010-09-17,39.669998,39.708572,39.097141,39.33857,35.264416,158619300.0,-0.171428,36.49902878,0.670199894191,1126.390015,1131.469971,1122.430054,1125.589966,1125.589966,4086140000.0,0.929932,1094.6704993,8.90427178697
2010-09-18,39.5933316667,39.985715,39.200475,39.7128566667,35.599935,160636000.0,0.374287,36.5582859133,0.75604506272,1126.449992,1135.933309,1123.810018,1131.296631,1131.296631,3845453333.33,5.706665,1095.2644324,7.82873395088
2010-09-19,39.5166653333,40.262858,39.303809,40.0871433333,35.935454,162652700.0,0.374287,36.6206478267,0.834585124392,1126.509969,1140.396647,1125.189982,1137.003296,1137.003296,3604766666.67,5.706665,1095.81076541,7.60363795635
2010-09-20,39.439999,40.540001,39.407143,40.46143,36.270973,164669400.0,0.374287,36.68611452,0.897948655095,1126.569946,1144.859985,1126.569946,1142.709961,1142.709961,3364080000.0,5.706665,1096.30949832,8.31601261013
2010-09-21,40.55143,41.049999,40.398571,40.53857,36.340134,167018600.0,0.07714,36.74874306,0.910203859697,1142.819946,1148.589966,1136.219971,1139.780029,1139.780029,4175660000.0,-2.929932,1096.5878992,8.10602244778
2010-09-22,40.387142,41.139999,40.344284,41.107143,36.849823,146322400.0,0.568573,36.8225145,0.949886164184,1139.48999,1144.380005,1131.579956,1134.280029,1134.280029,3911070000.0,-5.5,1096.86430056,7.36327441935
2010-09-23,40.904285,41.822857,40.857143,41.274284,36.999641,196529200.0,0.167141,36.89662872,0.941623533369,1131.099976,1136.77002,1122.790039,1124.829956,1124.829956,3847850000.0,-9.450073,1096.81609988,7.07427003122
2010-09-24,41.728573,41.932858,41.507141,41.759998,37.435066,162372000.0,0.485714,36.98411438,0.927211365725,1131.689941,1148.900024,1131.689941,1148.670044,1148.670044,4123950000.0,23.840088,1097.27329958,8.11760198624
2010-09-25,41.8180963333,41.9900006667,41.5290463333,41.70476,37.3855463333,148484233.333,-0.055238,37.07509526,0.842896556449,1137.33996567,1149.24003067,1135.12662733,1146.50004067,1146.50004067,3945253333.33,-2.170003,1097.77050009,8.46004086944
2010-09-26,41.9076196667,42.0471433333,41.5509516667,41.649522,37.3360266667,134596466.667,-0.055238,37.16339044,0.823199820156,1142.98999033,1149.58003733,1138.56331367,1144.33003733,1144.33003733,3766556666.67,-2.170003,1098.18330038,7.97645209776
2010-09-27,41.997143,42.104286,41.572857,41.594284,37.286507,120708700.0,-0.055238,37.24899992,0.701987008432,1148.640015,1149.920044,1142.0,1142.160034,1142.160034,3587860000.0,-2.170003,1098.51170044,6.99057469456
2010-09-28,41.681427,41.681427,39.285713,40.98,36.735847,258760600.0,-0.614284,37.32074278,0.560252965275,1142.310059,1150.0,1132.089966,1147.699951,1147.699951,4025840000.0,5.539917,1098.90989868,6.87752631572
2010-09-29,41.032856,41.401428,40.857143,41.052856,36.801159,117411000.0,0.072856,37.40062848,0.446269914049,1146.75,1148.630005,1140.26001,1144.72998,1144.72998,3990280000.0,-2.969971,1099.3832971,6.84192876703
2010-09-30,41.285713,41.42857,40.17857,40.535713,36.337563,168347900.0,-0.517143,37.49651418,0.434163914918,1145.969971,1157.160034,1136.079956,1141.199951,1141.199951,4284160000.0,-3.530029,1100.4178967,6.83173699286
2010-10-01,40.878571,40.939999,40.192856,40.360001,36.180054,112035700.0,-0.175712,37.58431418,0.464429036333,1143.48999,1150.300049,1139.420044,1146.23999,1146.23999,4298910000.0,5.040039,1101.6704968,6.9506961174
2010-10-02,40.661905,40.764762,40.0223796667,40.1752386667,36.014426,110965633.333,-0.184762,37.6761047133,0.558128256976,1143.97998033,1149.58671067,1136.903361,1143.170003,1143.170003,4067310000.0,-3.069987,1102.94889686,6.4486558009
2010-10-03,40.445239,40.589525,39.8519033333,39.9904763333,35.848798,109895566.667,-0.184762,37.7655904533,0.64600102575,1144.46997067,1148.87337233,1134.386678,1140.100016,1140.100016,3835710000.0,-3.069987,1104.16503048,2.68754491545
2010-10-04,40.228573,40.414288,39.681427,39.805714,35.68317,108825500.0,-0.184762,37.8527714,0.675493518714,1144.959961,1148.160034,1131.869995,1137.030029,1137.030029,3604110000.0,-3.069987,1105.31889766,3.10846731365
2010-10-05,40.285713,41.349998,40.259998,41.277142,37.002213,125491800.0,1.471428,37.97077136,0.627754075021,1140.680054,1162.76001,1140.680054,1160.75,1160.75,4068840000.0,23.719971,1106.94629756,6.0837957406
2010-10-06,41.369999,41.712856,40.751427,41.312859,37.034229,167717200.0,0.035717,38.07711422,0.585812697956,1159.810059,1162.329956,1154.849976,1159.969971,1159.969971,4073160000.0,-0.780029,1108.2948962,7.598800222
2010-10-07,41.477142,41.497143,40.987144,41.317142,37.038074,102099900.0,0.004283,38.18039988,0.548623414085,1161.569946,1163.869995,1151.410034,1158.060059,1158.060059,3910550000.0,-1.909912,1109.5728967,8.20449557311
2010-10-08,41.672855,42.07143,41.42857,42.009998,37.659168,164600800.0,0.692856,38.30665696,0.676846389344,1158.359985,1167.72998,1155.579956,1165.150024,1165.150024,3871420000.0,7.089965,1111.36329708,9.69734476519
2010-10-09,41.817141,42.2019053333,41.6476173333,42.0714273333,37.7142346667,145379966.667,0.061429,38.4348283667,0.778667438914,1160.679972,1168.04667133,1157.726644,1165.20666467,1165.20666467,3416246666.67,0.056641,1113.23363155,10.5672520161
2010-10-10,41.961427,42.3323806667,41.8666646667,42.1328566667,37.7693013333,126159133.333,0.061429,38.5678855067,0.850967890302,1162.999959,1168.36336267,1159.873332,1165.26330533,1165.26330533,2961073333.33,0.056641,1115.13396521,10.644572502
2010-10-11,42.105713,42.462856,42.085712,42.194286,37.824368,106938300.0,0.061429,38.70582838,0.880658314001,1165.319946,1168.680054,1162.02002,1165.319946,1165.319946,2505900000.0,0.056641,1117.06429806,10.7749752637
2010-10-12,42.201427,42.785713,41.784286,42.648571,38.231606,139636000.0,0.454285,38.8565141,0.897219984151,1164.280029,1172.579956,1155.709961,1169.77002,1169.77002,4076170000.0,4.450074,1119.11249876,10.5600329585
2010-10-13,42.885715,43.137142,42.828571,42.877144,38.436497,157523100.0,0.228573,39.02854268,0.83503911456,1171.319946,1184.380005,1171.319946,1178.099976,1178.099976,4969410000.0,8.329956,1121.63709838,10.0201330321
2010-10-14,43.098572,43.209999,42.914288,43.187141,38.714401,108824100.0,0.309997,39.1983141,0.633649425404,1177.819946,1178.890015,1166.709961,1173.810059,1173.810059,4969410000.0,-4.289917,1124.00670044,5.9223891297
2010-10-15,43.919998,45.0,43.558571,44.962856,40.306206,230548500.0,1.775715,39.41105694,1.00769332658,1177.469971,1181.199951,1167.119995,1176.189941,1176.189941,5724910000.0,2.379882,1126.58609984,6.3155117697
2010-10-16,44.4452373333,45.1904766667,44.0052376667,45.118094,40.4453673333,244783233.333,0.155238,39.62307596,1.1987091011,1177.25663267,1182.64331033,1169.59667967,1179.02994767,1179.02994767,5299956666.67,2.840007,1128.87489947,6.57079167778
2010-10-17,44.9704766667,45.3809533333,44.4519043333,45.273332,40.5845286667,259017966.667,0.155238,39.8373616467,1.277158318,1177.04329433,1184.08666967,1172.07336433,1181.86995433,1181.86995433,4875003333.33,2.840007,1131.32496539,6.26833257841
2010-10-18,45.495716,45.57143,44.898571,45.42857,40.72369,273252700.0,0.155238,40.053914,1.35528014384,1176.829956,1185.530029,1174.550049,1184.709961,1184.709961,4450050000.0,2.840007,1133.93629758,6.85869424234
2010-10-19,43.342857,44.824287,42.860001,44.212856,39.633888,308196000.0,-1.215714,40.24531398,1.26465838522,1178.640015,1178.640015,1159.709961,1165.900024,1165.900024,5600120000.0,-18.809937,1136.27589718,6.7731596686
2010-10-20,44.142857,44.892857,43.83857,44.361427,39.767075,180406100.0,0.148571,40.43797106,1.14091516595,1166.73999,1182.939941,1166.73999,1178.170044,1178.170044,5027880000.0,12.27002,1138.85269894,6.1907440993
2010-10-21,44.622856,44.962856,43.828571,44.217144,39.637726,137865000.0,-0.144283,40.60708536,0.963706812695,1179.819946,1189.430054,1171.170044,1180.26001,1180.26001,4625470000.0,2.089966,1140.85209836,5.35090287986
2010-10-22,44.152859,44.291428,43.757141,43.924286,39.375198,93194500.0,-0.292858,40.7650854,0.819779794498,1180.52002,1183.930054,1178.98999,1183.079956,1183.079956,3177890000.0,2.819946,1142.71169796,5.09047493363
2010-10-23,44.1538113333,44.365714,43.859047,43.9895236667,39.4336826667,94834833.3333,0.065238,40.9055329933,0.674040506211,1181.92667667,1188.000041,1180.90665667,1183.92663567,1183.92663567,3525720000.0,0.84668,1144.30003047,5.38093249882
2010-10-24,44.1547636667,44.44,43.960953,44.0547613333,39.4921673333,96475166.6667,0.065238,41.04797105,0.547633428603,1183.33333333,1192.070028,1182.82332333,1184.77331533,1184.77331533,3873550000.0,0.84668,1145.9686468,5.39088042899
2010-10-25,44.155716,44.514286,44.062859,44.119999,39.550652,98115500.0,0.065238,41.19239957,0.543107447633,1184.73999,1196.140015,1184.73999,1185.619995,1185.619995,4221380000.0,0.84668,1147.71754694,5.50212032665
2010-10-26,43.83857,44.248573,43.664288,44.007141,39.449467,98232400.0,-0.112858,41.33525664,0.511902960105,1184.880005,1187.109985,1177.719971,1185.640015,1185.640015,4203680000.0,0.02002,1149.5301977,5.6526929711
2010-10-27,43.950001,44.271427,43.657143,43.975716,39.421307,99750700.0,-0.031425,41.47817092,0.41984760967,1183.839966,1183.839966,1171.699951,1182.449951,1182.449951,4335670000.0,-3.190064,1151.3423974,5.66023929739
2010-10-28,43.992859,44.0,42.985714,43.605713,39.089607,137762800.0,-0.370003,41.59908516,0.195058206275,1184.469971,1189.530029,1177.099976,1183.780029,1183.780029,4283460000.0,1.330078,1153.04059808,5.6134112926
2010-10-29,43.46143,43.697144,42.98143,42.997143,38.544083,107627800.0,-0.60857,41.70739944,0.361527912184,1183.869995,1185.459961,1179.699951,1183.26001,1183.26001,3537880000.0,-0.520019,1154.6221972,2.22634720758
2010-10-30,43.3657153333,43.6838103333,43.044763,43.1495236667,38.6806806667,107075966.667,0.152381,41.8177898933,0.396451777093,1184.483317,1188.90999367,1179.016642,1183.63334167,1183.63334167,3734980000.0,0.373332,1156.10386305,1.50350234166
2010-10-31,43.2700006667,43.6704766667,43.108096,43.3019043333,38.8172783333,106524133.333,0.152381,41.9277708267,0.396176710847,1185.096639,1192.36002633,1178.333333,1184.00667333,1184.00667333,3932080000.0,0.373332,1157.51066237,0.994692553262
2010-11-01,43.174286,43.657143,43.171429,43.454285,38.953876,105972300.0,0.152381,42.03734224,0.39615126893,1185.709961,1195.810059,1177.650024,1184.380005,1184.380005,4129180000.0,0.373332,1158.84259516,0.947568544632
2010-11-02,43.857143,44.312859,43.857143,44.194286,39.617237,108482500.0,0.740001,42.15825654,0.417104272145,1187.859985,1195.880005,1187.859985,1193.569946,1193.569946,3866200000.0,9.189941,1160.2759936,2.97359924771
2010-11-03,44.48143,44.697144,44.075714,44.685715,40.057774,127087100.0,0.491429,42.28608514,0.506293891099,1193.790039,1198.300049,1183.560059,1197.959961,1197.959961,4665480000.0,4.390015,1161.8131933,4.85805801072
2010-11-04,45.064285,45.740002,45.004284,45.467144,40.758266,160622000.0,0.781429,42.4233709,0.720822406527,1198.339966,1221.25,1198.339966,1221.060059,1221.060059,5695470000.0,23.100098,1163.73299556,11.4411225778
2010-11-05,45.427143,45.652859,45.25,45.304287,40.612286,90313300.0,-0.162857,42.53925668,0.838451717382,1221.199951,1227.079956,1220.290039,1225.849976,1225.849976,5637460000.0,4.789917,1165.7567944,15.5422362045
2010-11-06,45.3895236667,45.6623816667,45.2504756667,45.375239,40.6758883333,83688733.3333,0.070952,42.65999006,0.93203278606,1221.879964,1226.243286,1219.376709,1224.98331733,1224.98331733,5070716666.67,-0.866659,1167.74466143,17.497686705
2010-11-07,45.3519043333,45.6719043333,45.2509513333,45.446191,40.7394906667,77064166.6667,0.070952,42.7746567467,0.985850206534,1222.559977,1225.406616,1218.463379,1224.11665867,1224.11665867,4503973333.33,-0.866659,1169.60106198,18.327096271
2010-11-08,45.314285,45.681427,45.251427,45.517143,40.803093,70439600.0,0.070952,42.88325674,0.931590314743,1223.23999,1224.569946,1217.550049,1223.25,1223.25,3937230000.0,-0.866659,1171.32599606,18.1017291538
2010-11-09,45.864285,45.900002,44.92857,45.154285,40.477818,95886000.0,-0.362858,42.97711384,0.807580380941,1223.589966,1226.839966,1208.939941,1213.400024,1213.400024,4848040000.0,-9.849976,1172.73979732,16.5102540553
2010-11-10,45.234287,45.53857,44.792858,45.432858,40.727528,96056800.0,0.278573,43.0749996,0.653176681416,1213.140015,1218.75,1204.329956,1218.709961,1218.709961,4561300000.0,5.309937,1174.31839596,14.3428957942
2010-11-11,45.0,45.485714,44.892857,45.235714,40.550812,90321000.0,-0.197144,43.15757102,0.400521652382,1213.040039,1215.449951,1204.48999,1213.540039,1213.540039,3931120000.0,-5.169922,1175.90359616,10.8129873889
2010-11-12,45.142857,45.214287,43.375713,44.004284,39.446903,198961700.0,-1.23143,43.21217102,0.448523204335,1209.069946,1210.5,1194.079956,1199.209961,1199.209961,4213620000.0,-14.330078,1177.39119626,9.74084097541
2010-11-13,44.78381,44.9304773333,43.5014276667,43.957142,39.4046463333,166274966.667,-0.047142,43.2561139,0.564260660452,1206.19327767,1209.47668467,1195.103312,1198.72330733,1198.72330733,3976870000.0,-0.486654,1178.39226153,9.59950580076
2010-11-14,44.424763,44.6466676667,43.6271423333,43.91,39.3623896667,133588233.333,-0.047142,43.3002187,0.647287756426,1203.31660933,1208.45336933,1196.126668,1198.23665367,1198.23665367,3740120000.0,-0.486654,1179.42699379,10.8273975721
2010-11-15,44.065716,44.362858,43.752857,43.862858,39.320133,100901500.0,-0.047142,43.34448542,0.706502068592,1200.439941,1207.430054,1197.150024,1197.75,1197.75,3503370000.0,-0.486654,1180.49539304,11.0323021722
2010-11-16,43.674286,43.942856,42.759998,43.084286,38.622192,164412500.0,-0.778572,43.37428546,0.83854617775,1194.790039,1194.790039,1173.0,1178.339966,1178.339966,5116380000.0,-19.410034,1181.21899168,13.7426768366
2010-11-17,43.028572,43.427143,42.537144,42.92857,38.482605,119862400.0,-0.155716,43.41325686,0.909746228756,1178.329956,1183.560059,1175.819946,1178.589966,1178.589966,3904780000.0,0.25,1181.83679198,14.6713506423
2010-11-18,43.599998,44.238571,43.527142,44.061428,39.498138,123622800.0,1.132858,43.4734283,0.816414178527,1183.75,1200.290039,1183.75,1196.689941,1196.689941,4687260000.0,18.099975,1182.8759912,12.8734113538
2010-11-19,43.995716,44.057144,43.605713,43.818573,39.28043,96210800.0,-0.242855,43.5390855,0.749884867118,1196.119995,1199.969971,1189.439941,1199.72998,1199.72998,3675390000.0,3.040039,1184.04659178,12.001888857
2010-11-20,43.9342866667,44.2933336667,43.635713,44.1342863333,39.5634513333,96896800.0,0.315713,43.6145712067,0.591303304387,1196.76997867,1199.62662767,1187.819946,1199.09997533,1199.09997533,3680093333.33,-0.630005,1185.10379149,9.86114713214
2010-11-21,43.8728573333,44.5295233333,43.665713,44.4499996667,39.8464726667,97582800.0,0.315713,43.7000664267,0.441880051698,1197.41996233,1199.28328433,1186.199951,1198.46997067,1198.46997067,3684796666.67,-0.630005,1186.20979084,8.0491454357
2010-11-22,43.811428,44.765713,43.695713,44.765713,40.129494,98268800.0,0.315713,43.79557116,0.524716562018,1198.069946,1198.939941,1184.579956,1197.839966,1197.839966,3689500000.0,-0.630005,1187.36458984,7.97889376916
2010-11-23,44.349998,44.535713,43.794285,44.104286,39.536552,129861900.0,-0.661427,43.8815426,0.528240091802,1192.51001,1192.51001,1176.910034,1180.72998,1180.72998,4133070000.0,-17.109986,1188.23858886,8.77793629911
2010-11-24,44.57143,45.057144,44.535713,44.971428,40.313889,103431300.0,0.867142,43.95542832,0.616449243096,1183.699951,1198.619995,1183.699951,1198.349976,1198.349976,3384250000.0,17.619996,1188.99058838,8.7853434714
2010-11-25,44.695715,45.2214295,44.620714,44.985714,40.3266985,81413850.0,0.014286,44.02888542,0.677207264537,1188.9299925,1196.3900145,1185.3150025,1193.875,1193.875,2499035000.0,-4.474976,1189.66868896,8.63195340222
2010-11-26,44.82,45.385715,44.705715,45.0,40.339508,59396400.0,0.014286,44.10254258,0.622964013799,1194.160034,1194.160034,1186.930054,1189.400024,1189.400024,1613820000.0,-4.474976,1190.29548826,7.41110026015
2010-11-27,44.90381,45.3752386667,44.631429,45.0890476667,40.4193343333,76746366.6667,0.089048,44.1641235733,0.453959367378,1192.46667467,1192.886678,1182.500041,1188.85335267,1188.85335267,2300363333.33,-0.546671,1190.76955483,5.85286458361
2010-11-28,44.98762,45.3647623333,44.557143,45.1780953333,40.4991606667,94096333.3333,0.089048,44.2262569333,0.460281588949,1190.77331533,1191.613322,1178.070028,1188.30668133,1188.30668133,2986906666.67,-0.546671,1191.23155517,6.04817638031
2010-11-29,45.07143,45.354286,44.482857,45.267143,40.578987,111446300.0,0.089048,44.28894266,0.39989726753,1189.079956,1190.339966,1173.640015,1187.76001,1187.76001,3673450000.0,-0.546671,1191.68148926,5.87183990353
2010-11-30,44.791428,44.908573,44.41,44.450001,39.846462,125464500.0,-0.817142,44.33405696,0.356645920366,1182.959961,1187.400024,1174.140015,1180.550049,1180.550049,4284700000.0,-7.209961,1191.98609132,6.3326760773
2010-12-01,45.03857,45.392857,45.0,45.200001,40.518791,115437700.0,0.75,44.38508556,0.348424923347,1186.599976,1207.609985,1186.599976,1206.069946,1206.069946,4548110000.0,25.519897,1192.71208984,7.58597038979
2010-12-02,45.361427,45.57143,44.984287,45.450001,40.742908,115709300.0,0.25,44.4365427,0.380798926144,1206.810059,1221.890015,1206.810059,1221.530029,1221.530029,4970800000.0,15.460083,1193.5806909,11.8170415677
2010-12-03,45.287144,45.521427,45.191429,45.348572,40.651974,85523200.0,-0.101429,44.47977132,0.262711884261,1219.930054,1225.569946,1216.819946,1224.709961,1224.709961,3735780000.0,3.179932,1194.59868894,14.1783298575
2010-12-04,45.3647626667,45.6966653333,45.2904763333,45.4776193333,40.767661,94388933.3333,0.129047,44.4900665867,0.282257323861,1221.24336767,1225.646647,1218.103312,1224.17997233,1224.17997233,3666310000.0,-0.529989,1195.55848957,16.2230502445
2010-12-05,45.4423813333,45.8719036667,45.3895236667,45.6066666667,40.883348,103254666.667,0.129047,44.49983804,0.307631346972,1222.55668133,1225.723348,1219.386678,1223.64998367,1223.64998367,3596840000.0,-0.529989,1196.45089029,17.4179510011
2010-12-06,45.52,46.047142,45.488571,45.735714,40.999035,112120400.0,0.129047,44.50908568,0.336058363922,1223.869995,1225.800049,1220.670044,1223.119995,1223.119995,3527370000.0,-0.529989,1197.2758911,17.6244543357
2010-12-07,46.257141,46.284286,45.445713,45.458572,40.75058,97863500.0,-0.277142,44.50968572,0.333303336329,1227.25,1235.050049,1223.25,1223.75,1223.75,6970630000.0,0.630005,1198.05669188,17.159725771
2010-12-08,45.66143,45.860001,45.30143,45.85857,41.109161,80483900.0,0.399998,44.5426,0.365825845121,1225.02002,1228.930054,1219.5,1228.280029,1228.280029,4607590000.0,4.530029,1199.30429198,16.1843774407
2010-12-09,46.01857,46.07143,45.574287,45.68,40.949081,73537800.0,-0.17857,44.56897146,0.373381704518,1230.140015,1234.709961,1226.849976,1233.0,1233.0,4522510000.0,4.719971,1200.4008911,14.3337553352
2010-12-10,45.664288,45.864285,45.514286,45.794285,41.051525,65627800.0,0.114285,44.60051428,0.19873393377,1233.849976,1240.400024,1232.579956,1240.400024,1240.400024,4547310000.0,7.400024,1201.60369138,8.30548841311
2010-12-11,45.8890486667,46.055237,45.6285716667,45.8471426667,41.09891,80403166.6667,0.052858,44.6389714133,0.174536457195,1236.73999067,1242.51000933,1235.166626,1240.420003,1240.420003,4485286666.67,0.019979,1202.75049232,6.78416104927
2010-12-12,46.1138093333,46.246189,45.7428573333,45.9000003333,41.146295,95178533.3333,0.052858,44.6771809467,0.181311197444,1239.63000533,1244.61999467,1237.753296,1240.439982,1240.439982,4423263333.33,0.019979,1203.88075925,7.25179402989
2010-12-13,46.33857,46.437141,45.857143,45.952858,41.19368,109953900.0,0.052858,44.71514288,0.163722592535,1242.52002,1246.72998,1240.339966,1240.459961,1240.459961,4361240000.0,0.019979,1204.99449216,7.59185646281
2010-12-14,45.96143,46.077145,45.57143,45.755714,41.016949,87752000.0,-0.197144,44.74785718,0.140230811315,1241.839966,1246.589966,1238.170044,1241.589966,1241.589966,4132350000.0,1.130005,1206.11389158,7.64771497856
2010-12-15,45.714287,46.142857,45.598572,45.765713,41.025913,104328000.0,0.009999,44.78302862,0.130756274937,1241.579956,1244.25,1234.01001,1235.22998,1235.22998,4407340000.0,-6.359986,1207.10569088,6.90783028169
2010-12-16,45.869999,46.087143,45.728573,45.892857,41.139889,80507700.0,0.127144,44.82137144,0.134497025651,1236.339966,1243.75,1232.849976,1242.869995,1242.869995,4736820000.0,7.640015,1208.31409176,6.09960639309
2010-12-17,45.947144,45.970001,45.747143,45.80143,41.057934,96732300.0,-0.091427,44.86528578,0.0768334451972,1243.630005,1245.810059,1239.869995,1243.910034,1243.910034,4632470000.0,1.040039,1209.51669186,4.66850661805
2010-12-18,45.9457146667,46.039524,45.6519053333,45.8776196667,41.126231,96622400.0,0.07619,44.9228953133,0.0778747883808,1244.34000667,1247.27335633,1240.41666667,1244.96667467,1244.96667467,4271026666.67,1.056641,1210.75082515,3.49478983958
2010-12-19,45.9442853333,46.109047,45.5566676667,45.9538093333,41.194528,96512500.0,0.07619,44.9789810267,0.0691011071319,1245.05000833,1248.73665367,1240.96333833,1246.02331533,1246.02331533,3909583333.33,1.056641,1211.99862463,2.89645778057
2010-12-20,45.942856,46.17857,45.46143,46.029999,41.262825,96402600.0,0.07619,45.03354292,0.0833882010861,1245.76001,1250.199951,1241.51001,1247.079956,1247.079956,3548140000.0,1.056641,1213.26009028,3.28037244852
2010-12-21,46.142857,46.341427,46.007141,46.314285,41.517673,64088500.0,0.284286,45.09074292,0.154069165046,1249.430054,1255.819946,1249.430054,1254.599976,1254.599976,3479670000.0,7.52002,1214.6644897,4.85061881203
2010-12-22,46.337143,46.531429,46.221428,46.451427,41.640614,66480400.0,0.137142,45.13588574,0.220021950319,1254.939941,1259.390015,1254.939941,1258.839966,1258.839966,1285590000.0,4.23999,1215.9698901,6.47607079903
2010-12-23,46.42857,46.450001,46.167141,46.228573,41.440842,55789300.0,-0.222854,45.1667429,0.231901490174,1257.530029,1258.589966,1254.050049,1256.77002,1256.77002,2515020000.0,-2.069946,1217.14609128,7.01816010468
2010-12-24,46.35178475,46.46035775,46.1082125,46.26714425,41.47541925,57455475.0,0.038571,45.182742905,0.227158829061,1256.81253025,1258.549988,1253.40753175,1256.96252475,1256.96252475,2384382500.0,0.192505,1217.8641406,7.30149207654
2010-12-25,46.2749995,46.4707145,46.049284,46.3057155,41.5099965,59121650.0,0.038571,45.202771475,0.215052030994,1256.0950315,1258.51001,1252.7650145,1257.1550295,1257.1550295,2253745000.0,0.192505,1218.49024167,6.11544120528
2010-12-26,46.19821425,46.48107125,45.9903555,46.34428675,41.54457375,60787825.0,0.038571,45.22215243,0.211605804022,1255.37753275,1258.470032,1252.12249725,1257.34753425,1257.34753425,2123107500.0,0.192505,1219.137526,5.74109821704
2010-12-27,46.121429,46.491428,45.931427,46.382858,41.579151,62454000.0,0.038571,45.24088577,0.183860630703,1254.660034,1258.430054,1251.47998,1257.540039,1257.540039,1992470000.0,0.192505,1219.80599361,5.16047719876
2010-12-28,46.558571,46.665714,46.437141,46.495716,41.680317,43981000.0,0.112858,45.26045723,0.162515290873,1259.099976,1259.900024,1256.219971,1258.51001,1258.51001,2478450000.0,0.969971,1220.51119381,4.40518120563
2010-12-29,46.602856,46.635715,46.442856,46.470001,41.657269,40784800.0,-0.025715,45.28677155,0.130334285276,1258.780029,1262.599976,1258.780029,1259.780029,1259.780029,2214380000.0,1.270019,1221.43879391,3.39293641286
2010-12-30,46.497143,46.501427,46.150002,46.237144,41.448524,39373600.0,-0.232857,45.30285727,0.0919864408257,1259.439941,1261.089966,1256.319946,1257.880005,1257.880005,1970720000.0,-1.900024,1222.22219479,1.32361155786
2010-12-31,46.135715,46.21143,45.901428,46.080002,41.307659,48377000.0,-0.157142,45.31974303,0.122725727313,1256.76001,1259.339966,1254.189941,1257.640015,1257.640015,1799770000.0,-0.23999,1223.10419431,0.892781758133
2011-01-01,46.26381,46.5342866667,46.069524,46.413811,41.6068966667,69346200.0,0.333809,45.36793357,0.119362874156,1257.04667167,1264.949992,1255.33329233,1262.38334167,1262.38334167,2628736666.67,4.743327,1224.36766192,1.62293634931
2011-01-02,46.391905,46.8571433333,46.23762,46.74762,41.9061343333,90315400.0,0.333809,45.42374313,0.169532475784,1257.33333333,1270.560018,1256.47664367,1267.12666833,1267.12666833,3457703333.33,4.743327,1225.73572914,3.05481454949
2011-01-03,46.52,47.18,46.405716,47.081429,42.205372,111284600.0,0.333809,45.48717171,0.266353944251,1257.619995,1276.170044,1257.619995,1271.869995,1271.869995,4286670000.0,4.743327,1227.20839597,4.75024798056
2011-01-04,47.491428,47.5,46.878571,47.327145,42.42564,77270200.0,0.245716,45.55645745,0.366293600267,1272.949951,1274.119995,1262.660034,1270.199951,1270.199951,4796420000.0,-1.670044,1228.65739499,5.34515472491
2011-01-05,47.078571,47.762856,47.07143,47.714287,42.772678,63879900.0,0.387142,45.64905747,0.494504067436,1268.780029,1277.630005,1265.359985,1276.560059,1276.560059,4764920000.0,6.360108,1230.62179685,6.61874554511
2011-01-06,47.817142,47.892857,47.557144,47.675713,42.738106,75107200.0,-0.038574,45.74400033,0.560585169335,1276.290039,1278.170044,1270.430054,1273.849976,1273.849976,4844100000.0,-2.710083,1232.52699705,6.84419971555
